42354416	0	43399502	Stephen L. Coffman	0
42354417	0	45114862	Pamela J. Kalbfleisch	17118
42354418	0	51029052	Patricia R. Palmerton	9401
42354419	0	50190104	Robert G. Powell	6623
42354420	0	28241712	Julia T. Wood	719
42354421	0	45085634	Mary S. Strine	18533
42354422	0	42455158	Bryan Taylor	657
42354422	1	22398632	Charles Conrad	0
42354423	0	42470726	Beth A. Le Poire	657
42354423	1	147737	Judee K. Burgoon	845
42354423	2	21475156	Roxanne Parrott	16998
42354424	0	45078099	Anne Maydan Nicotera	9870
42354424	1	36229956	Donald P. Cushman	15805
42354425	0	28819581	Charles R. Bantz	4076
42354426	0	5215079	Sandra Petronio	4076
42354426	1	42716048	Dawn O. Braithwaite	0
42354427	0	45078100	Norma Geiger	0
42354428	0	25351431	Judith S. Trent	16671
42354428	1	28416777	Teresa Sabourin	16671
42354429	0	41937297	John Hollwitz	6550
42354429	1	51118034	Charmaine E. Wilson	0
42354430	0	42730272	Steven M. Ralston	7837
42354431	0	34459055	James G. Cantrill	13418
42354432	0	28385116	Gail G. Whitchurch	0
42354432	1	45079351	Jennifer L. Pace	0
42354433	0	54932983	David R. Seibold	661
42354433	1	51168251	Sami Kudsi	661
42354433	2	55545745	Michael Rude	0
42354434	0	42343716	Joe Ayres	19285
42354434	1	51677355	Frances E. Ayres	19285
42354434	2	38570985	Alan L. Baker	19285
42354434	3	41897952	Noelle Colby	19285
42354434	4	50323394	Camille De Blasi	19285
42354434	5	53862714	Debbie Dimke	19285
42354434	6	53222887	Lonetta Docken	19285
42354434	7	50913690	Janell Grubb	19285
42354434	8	50218576	Tim Hopf	19285
42354434	9	51556187	Richard D. Mueller	19285
42354434	10	44144841	Diane Sharp	19285
42354434	11	47885104	A. Kathleen Wilcox	19285
42354435	0	18235555	Dale Kunkel	661
42354435	1	24875934	Walter Gantz	10565
42354436	0	5215079	Sandra Petronio	0
42354436	1	41843065	Lisa Bradford	0
42354437	0	45079364	J. Micheal Gotcher	4661
42354438	0	28722930	Jon A. Hess	17249
42354439	0	3909504	Jake Harwood	12439
42354439	1	23460990	Howard Giles	661
42354439	2	28699247	Susan Fox	661
42354439	3	56273128	Ellen Bouchard Ryan	661
42354439	4	11009579	Angie Williams	661
42354440	0	51569069	Angela Laird Brenton	16588
42354441	0	28418929	Robert L. Krizek	4076
42354441	1	42252920	Michael L. Hecht	4076
42354441	2	43304038	Michelle Miller	4076
42354442	0	24079498	Sara Hayden	17249
42354443	0	28241712	Julia T. Wood	719
42354443	1	51682949	Christopher C. Inman	719
42354444	0	43237605	James R. Barker	12352
42354444	1	50396973	Craig W. Melville	6364
42354444	2	41802780	Michael E. Pacanowsky	6364
42354445	0	53972102	Leslie A. Baxter	16729
42354446	0	45077914	Beth Hartman Ellis	3362
42354446	1	45077913	Katherine I. Miller	4076
42354447	0	35108056	Claire Ferraris	18533
42354447	1	4907455	Rod Carveth	19146
42354447	2	53676442	John Parrish‐Sprowl	5799
42354448	0	43833121	Stephanie Nelson	18400
42354448	1	18366938	Larry Polansky	6857
42354449	0	23651947	Cynthia Stohl	14369
42354450	0	23454705	Mike Allen	18661
42354450	1	51931816	Steven B. Hunt	0
42354451	0	42644717	Valerie Manusov	18939
42354451	1	10942742	Michael J. Cody	18400
42354451	2	42563274	William A. Donohue	10065
42354451	3	53163571	James Zappa	0
42354452	0	50119603	Kathiyn M. Olson	18661
42354452	1	45079375	Clark D. Olson	4076
42354453	0	42054074	Rebecca J. Adams	16998
42354453	1	21475156	Roxanne Parrott	0
42354454	0	27794472	Michael T. Motley	16729
42354454	1	42804014	Jennifer L. Molloy	16729
42354455	0	45078069	Vernon D. Miller	10065
42354455	1	26573746	John R. Johnson	18661
42354455	2	45079378	Jennifer Grau	10065
42354456	0	56950707	William F. Eadie	0
42354457	0	45078100	Norma Geiger	0
42354458	0	42626938	Anita L. Vangelisti	18561
42354459	0	51703833	Bradley W. Reel	5244
42354459	1	45283908	Teresa L. Thompson	16835
42354460	0	45296406	Wen Shu Lee	0
42354461	0	51199426	Lynette Seccombe Eastland	0
42354462	0	54932983	David R. Seibold	661
42354462	1	52101120	Richard W. Thomas	6280
42354463	0	42712008	Ann Bainbridge Frymier	13881
42354464	0	18283835	Tarla Rai Peterson	657
42354464	1	10244631	Kim Witte	657
42354464	2	53632407	Ernesto Enkerlin‐Hoeflich	0
42354464	3	50424377	Lorina Espericueta	0
42354464	4	50646634	Jason Todd Flora	0
42354464	5	50833625	Nanci Florey	657
42354464	6	55048207	Tamara Loughran	657
42354464	7	53244115	Rebekah Stuart	657
42354465	0	45079388	Randall G. Rogan	19022
42354465	1	45850003	Mitchell R. Hammer	4555
42354466	0	50670511	David S. Fusani	7259
42354467	0	44533567	Paul A. Mongeau	13881
42354467	1	50799872	Jennifer Blalock	0
42354468	0	42091687	Melanie Booth‐Butterfield	552
42354468	1	42092570	Steve Booth‐Butterfield	552
42354469	0	42716048	Dawn O. Braithwaite	0
42354469	1	51826097	Denise Labrecque	0
42354470	0	45079393	Michael S. Waltman	719
42354471	0	45849591	Diane M. Badzinski	3663
42354471	1	42362729	Ann Burnett Pettus	3663
42354472	0	45077510	Rebecca J. Welch Cline	16955
42354472	1	53230104	Nelya J. McKenzie	2867
42354473	0	28159326	Virginia W. Cooper	13710
42354474	0	42430376	Mary M. Gill	5585
42354475	0	50589058	Angela Michelle Chiles	814
42354475	1	34528664	Theodore E. Zorn	719
42354476	0	45078163	Vivian C. Sheer	16955
42354476	1	45077510	Rebecca J. Cline	16955
42354477	0	42470726	Beth A. Le Poire	661
42354478	0	42730272	Steven M. Ralston	7837
42354478	1	42733691	William G. Kirkwood	7837
42354479	0	42212108	Charles R. Franz	12689
42354479	1	27519415	K. Gregory Jin	18962
42354480	0	10244631	Kim Witte	10065
42354480	1	42435463	Kelly Morrison	10065
42354481	0	42360073	Brenda J. Allen	6364
42354482	0	45086405	Heidi M. Rose	18763
42354483	0	42091687	Melanie Booth‐Butterfield	552
42354483	1	42092570	Steven Booth‐Butterfield	552
42354484	0	44325407	Patrick O'Sullivan	0
42354485	0	28553179	George Cheney	6364
42354486	0	45079393	Michael Waltman	719
42354487	0	45078163	Vivian C. Sheer	0
42354488	0	42110822	Raymond Baus	0
42354489	0	28385116	Gail G. Whitchurch	11002
42354489	1	45078165	Lynne M. Webb	12517
42354490	0	43304038	Michelle Miller	0
42354491	0	28416777	Teresa Chandler Sabourin	16671
42354492	0	45076895	Glen H. Stamp	3362
42354492	1	28416777	Teresa Chandler Sabourin	16671
42354493	0	50801567	Sherilyn Marrow Ferguson	17341
42354493	1	23562740	Fran C. Dickson	3445
42354494	0	51512767	Robin P. Clair	0
42354494	1	50000128	Kelly Thompson	0
42354495	0	47211552	Priscilla Murphy	16128
42354495	1	53792207	Michael L. Maynard	16128
42354496	0	45078939	Jenifer E. Kopfman	845
42354496	1	24787268	Sandi W. Smith	10065
42354497	0	37222441	Kathryn Greene	7300
42354497	1	4664413	Julianne M. Serovich	13832
42354498	0	56950707	William F. Eadie	0
42354498	1	51238176	Cindy L. Griffin	6368
42354498	2	34528664	Theodore E. Zorn Jr	719
42354498	3	50655199	James W. Chesebro	10568
42354498	4	51103322	Shirley M. Crawley	0
42354498	5	42445470	Bren Ortega Murphy	12207
42354499	0	45078944	Michelle T. Violanti	18573
42354500	0	41972775	Jerry Hagins	0
42354501	0	26573746	John R. Johnson	18661
42354501	1	51168788	Michael J. Bernhagen	12456
42354501	2	45078069	Vernon Miller	10065
42354501	3	23454705	Mike Allen	18661
42354502	0	45078069	Vernon D. Miller	10065
42354502	1	28803889	Patrice M. Buzzanell	13349
42354503	0	5215079	Sandra Petronio	4076
42354503	1	45840753	Heidi M. Reeder	4076
42354503	2	47175030	Michael L. Hecht	4076
42354503	3	53536093	Theresa Mont Ros‐Mendoza	0
42354504	0	50016618	Margaret S. Leach	0
42354504	1	42716048	Dawn O. Braithwaite	0
42354505	0	42363247	Karen Lee Ashcraft	6364
42354505	1	41802780	Michael E. Pacanowsky	6364
42354506	0	51512767	Robin Patric Clair	0
42354506	1	51061797	Pamela A. Chapman	0
42354506	2	45850218	Adrianne W. Kunkel	0
42354507	0	36152552	Michael S. Woodward	18561
42354507	1	4778307	Lawrence B. Rosenfeld	719
42354507	2	47174798	Steven K. May	719
42354508	0	42007627	J. Robert Cox	719
42354508	1	10680445	Michael McCloskey	0
42354509	0	28821113	Elizabeth Arveda Kissling	7911
42354510	0	41868027	Dean Scheibel	12113
42354511	0	42206511	Lori Collins-Jarvis	0
42354512	0	37479512	John C. Lammers	661
42354512	1	50614090	Dean H. Krikorian	10065
42354513	0	43240315	Abhik Roy	12557
42354513	1	3909504	Jake Harwood	1547
42354514	0	45077913	Katherine Miller	1547
42354514	1	35296036	Eric G. Zook	0
42354515	0	5215079	Sandra Petronio	4076
42354515	1	54981335	Samantha Kovach	4076
42354516	0	51699106	Joseph Gemin	18663
42354517	0	42252920	Michael Hecht	4076
42354517	1	50816421	Melanie R. Trost	4076
42354517	2	45078955	Renée J. Bator	4076
42354517	3	3229401	David MacKinnon	4076
42354518	0	43237499	G. Stoney Alder	6364
42354519	0	8686216	Stephen C. Hines	552
42354519	1	45078956	Laurie Badzek	552
42354519	2	45078957	Alvin H. Moss	551
42354520	0	3909504	Jake Harwood	1547
42354520	1	56273128	Ellen Bouchard Ryan	12439
42354520	2	23460990	Howard Giles	661
42354520	3	53523637	Shirley Tysoski	0
42354521	0	42626875	Denise Haunani Solomon	19084
42354521	1	43383957	Mary Lynn Mille Williams	19084
42354522	0	18432046	Travis L. Dixon	661
42354522	1	3219473	Daniel G. Linz	661
42354523	0	45076781	Gail T. Fairhurst	16671
42354523	1	45077843	Jerry Monroe Jordan	16671
42354523	2	45537680	Kurt Neuwirth	16671
42354524	0	28561020	Susan L. Smith	13867
42354525	0	50148331	James D. Patterson II	0
42354525	1	54494578	Myria Watkins Allen	16608
42354526	0	42372167	Thomas G. Endres	17249
42354527	0	45077914	Beth Hartman Ellis	3362
42354528	0	47638334	Helen Edwards	14487
42354528	1	23460990	Howard Giles	661
42354529	0	42406288	J. B. Orange	5440
42354529	1	50967835	Karen M. Van Gennep	0
42354529	2	45078963	Linda Miller	5440
42354529	3	55025150	Andrew M. Johnson	5440
42354530	0	3909504	Jake Harwood	1547
42354531	0	52845756	Angela Williams	6030
42354531	1	54189975	Nikolas Coupland	0
42354532	0	50132041	Deborah Cai	710
42354532	1	23460990	Howard Giles	661
42354532	2	3170459	Kimberly Noels	18389
42354533	0	45078964	Svenja Sachweh	2141
42354534	0	50757412	Caja Thimm	2153
42354534	1	51211802	Ute Rademacher	0
42354534	2	51181193	Lenelis Kruse	0
42354535	0	56273128	Ellen Bouchard Ryan	12439
42354535	1	11886398	Ann P. Anas	12439
42354535	2	10723357	Mary Lee Hummert	1547
42354535	3	53510371	Alison Laver‐Ingram	12439
42354536	0	53492776	M. Kathleen Pichora‐Fuller	14919
42354536	1	52918612	Carolyn E. Johnson	14919
42354536	2	50414676	Kristin E. J. Roodenburg	0
42354537	0	53928103	Lawrence R. Frey	12207
42354538	0	28183748	Charlotte Ryan	0
42354538	1	45077768	Kevin M. Carragee	15778
42354538	2	50436437	Cassie Schwerner	0
42354539	0	45279539	Robbin D. Crabtree	13415
42354540	0	45078972	Lee Artz	12207
42354541	0	35289740	Stephen Hartnett	566
42354542	0	41864433	Sharon M. Varallo	16732
42354542	1	42048482	Eileen Berlin Ray	6629
42354542	2	45077914	Beth Hartman Ellis	3362
42354543	0	23466935	W. Barnett Pearce	0
42354544	0	45078939	Jenifer E. Kopfman	18586
42354544	1	24787268	Sandi W. Smith	10065
42354544	2	10228949	James K. Ah Yun	6631
42354544	3	25450073	Annemarie Hodges	10065
42354545	0	34459055	James G. Cantrill	13418
42354546	0	53472884	Corinne L. Shefner‐Rogers	0
42354546	1	42791101	Nagesh Rao	0
42354546	2	17931690	Everett M. Rogers	0
42354546	3	50996697	Arun Wayangankar	0
42354547	0	45078977	Aaron Castelan Cargile	6625
42354547	1	23460990	Howard Giles	661
42354548	0	46276716	Tricia S. Jones	16128
42354548	1	56225787	Andrea Bodtker	16128
42354549	0	43439723	Victoria Christie	0
42354549	1	4164704	Chris Segrin	845
42354550	0	23527645	Sarah J. Tracy	6364
42354550	1	42231736	Karen Tracy	6364
42354551	0	45078195	Deborah Socha McGee	16443
42354551	1	23857477	Donald J. Cegala	13832
42354552	0	51615798	Grace Y. Lim	0
42354552	1	28584995	Michael E. Roloff	13470
42354553	0	45078069	Vernon D. Miller	10065
42354553	1	26573746	John R. Johnson	0
42354553	2	45078198	Zachary Hart	0
42354553	3	51787366	Debra L. Peterson	0
42354554	0	42517225	Marifran Mattson	14369
42354554	1	28803889	Patrice M. Buzzanell	13349
42354555	0	54017162	Susan Tyler Eastman	10565
42354555	1	45078200	Gregory D. Newton	13856
42354556	0	21475156	Roxanne Parrott	16998
42354556	1	53193832	Ashley Duggan	661
42354557	0	50816421	Melanie R. Trost	4076
42354557	1	50351876	Emily J. Langan	4076
42354557	2	41918753	Yvonne Kellar‐Guenther	19101
42354558	0	45077973	Leigh Arden Ford	13415
42354558	1	42048482	Eileen Berlin Ray	6629
42354558	2	45077914	Beth Hartman Ellis	3362
42354559	0	42545615	Joann Keyton	12517
42354559	1	36479108	Steven C. Rhodes	19122
42354560	0	5215079	Sandra Petronio	4076
42354561	0	41928475	John F. Cragan	10477
42354561	1	51205064	Donald C. Shields	12689
42354562	0	52937199	Michael T. Stephenson	12689
42354562	1	4379501	Philip Palmgreen	17118
42354562	2	54908305	Rick H. Hoyle	17118
42354562	3	54884104	Lewis Donohew	17118
42354562	4	10762232	Elizabeth Pugzles Lorch	17118
42354562	5	45055184	Susan E. Colon	0
42354563	0	43236471	Joseph N. Scudder	13349
42354564	0	45079552	Lori Melton McKinnon	16543
42354564	1	18130014	Lynda Lee Kaid	13856
42354565	0	35274362	Gage Chapel	18095
42354565	1	51791360	Kristin M. Peterson	0
42354565	2	51215011	Roy Joseph	657
42354566	0	5989686	W. James Potter	487
42354566	1	53576613	Deborah Levine‐Donnerstein	661
42354567	0	1030343	Ronald Rice	0
42354567	1	42206511	Lori Collins-Jarvis	0
42354567	2	41890226	Sharon Zydney-Walker	0
42354568	0	45079557	Patricia Amason	16608
42354568	1	54494578	Myria Watkins Allen	16608
42354568	2	47756660	Susan A. Holmes	16608
42354569	0	53779603	Michael W. Kramer	12689
42354569	1	50304763	Timothy L. Noland	0
42354570	0	45079559	Renee Guarriello Heath	0
42354570	1	34522947	Patricia M. Sias	19285
42354571	0	45079560	Alicia Marshall Dorsey	0
42354571	1	45077913	Katherine I. Miller	657
42354571	2	45079561	Clifford W. Scherer	581
42354572	0	52883341	Michael J. Hyde	19022
42354572	1	56516187	Kenneth Rufo	16998
42354573	0	28128845	Jeffery Pittam	18327
42354573	1	37851649	Cynthia Gallois	18327
42354574	0	24050830	Laurie K. Lewis	18561
42354575	0	42207309	Melissa K. Gibson	19122
42354575	1	49753555	Michael J. Papa	13718
42354576	0	41829579	Gary Ruud	8924
42354577	0	52639990	Michael Huspek	6633
42354578	0	42628892	Dan O'Hair	0
42354579	0	42545615	Joann Keyton	12517
42354580	0	45077618	Kenneth N. Cissna	18424
42354581	0	56950707	William F. Eadie	0
42354582	0	53928103	Lawrence R. Frey	12517
42354583	0	54932983	David R. Seibold	661
42354584	0	42358169	Julia T. Wood	719
42354585	0	28429667	Mark T. Morman	5108
42354586	0	45077913	Katherine Miller	657
42354586	1	51215008	Lori Joseph	9839
42354586	2	25924173	Julie Apker	18947
42354587	0	45079565	Christine L. Carson	19084
42354587	1	45848930	William R. Cupach	10477
42354588	0	45079566	Robert R. Agne	6364
42354588	1	45524407	Teresa L. Thompson	16835
42354588	2	28243891	Louis P. Cusella	16835
42354589	0	34088965	Thomas Hugh Feeley	15805
42354590	0	40429602	James C. McCroskey	552
42354590	1	54544013	Virginia P. Richmond	552
42354591	0	51001043	Mary A. Gerend	4076
42354591	1	3229401	David P. MacKinnon	4076
42354591	2	24026946	Liva Nohre	4076
42354592	0	53637515	Granville King III	11003
42354592	1	51815891	Amy Hermodson	19079
42354593	0	10656564	Josh Boyd	14369
42354594	0	51241231	Masami Nishishiba	13983
42354594	1	42541909	L. David Ritchie	13983
42354595	0	45079573	Wendy Zabava Ford	0
42354596	0	34218310	Alexandra Murphy	6927
42354597	0	45078276	Jennifer Waldeck	1547
42354597	1	53197537	Patricia Kearney	0
42354597	2	35316625	Timothy Plax	0
42354598	0	49621032	Keith Weber	0
42354598	1	42446706	Matthew Martin	0
42354598	2	19850759	Brian Patterson	0
42354599	0	25924173	Julie Apker	18947
42354600	0	45079576	Caryn Medved	0
42354600	1	42435463	Kelly Morrison	0
42354600	2	46313289	James Dearing	0
42354600	3	42030020	Sam Larson	0
42354600	4	46175317	Greg Cline	0
42354600	5	34584563	Boris Brummans	0
42354601	0	22398632	Charles Conrad	657
42354601	1	42146668	Brad Millay	13725
42354602	0	42124171	Sharon Bracci	17337
42354603	0	56347263	Not Available Not Available	0
42354604	0	44476147	Katherine Miller	0
42354604	1	52653135	Daniel Ryan	0
42354605	0	42453798	S. Renée Gillespie	0
42354606	0	47565607	Josephine W. Lee	0
42354606	1	18066925	Laura K. Guerrero	4076
42354607	0	42716048	Dawn Braithwaite	3663
42354607	1	5555985	Loreen Olson	6629
42354607	2	45078219	Tamara Golish	14286
42354607	3	3489180	Charles Soukup	0
42354607	4	45079580	Paul Turman	17406
42354608	0	45078263	Lynn Harter	12753
42354608	1	51488145	Kathleen Krone	3663
42354609	0	42531047	Timothy Sellnow	0
42354609	1	45079581	Jeffrey Brand	0
42354610	0	54812627	Jayne Morgan	0
42354610	1	51488145	Kathleen Krone	0
42354611	0	691872	Mark Aakhus	14761
42354612	0	28184786	Debbie Dougherty	12689
42354613	0	54341442	Leslie A. Baxter	17062
42354613	1	42716048	Dawn O. Braithwaite	0
42354613	2	45078219	Tamara D. Golish	0
42354613	3	5555985	Loreen N. Olson	0
42354614	0	55221450	Michael Slater	6368
42354614	1	45079582	David Karan	6368
42354614	2	7954763	Donna Rouner	6368
42354614	3	42444090	Denise Walters	0
42354615	0	45078244	Erika Kirby	0
42354615	1	51488145	Kathleen Krone	0
42354616	0	0	Tamara Golish	14286
42354616	1	3165140	John Caughlin	687
42354617	0	54148184	Lisa Sparks Bethea	9179
42354618	0	53425627	Matthew Seeger	18947
42354618	1	42265048	Robert Ulmer	16588
42354619	0	51642084	John Sherblom	18009
42354619	1	42709224	Lisa Keränen	0
42354619	2	56981718	Lesley Withers	6280
42354620	0	23813245	Susan Morgan	14761
42354620	1	45222626	Jenny Miller	0
42354621	0	56347263	Not Available Not Available	0
42354622	0	42289411	Donald G. Ellis	0
42354622	1	23572685	Ifat Maoz	9991
42354623	0	18166385	Kevin Wright	12517
42354624	0	42535401	Anthony Roberto	17118
42354624	1	55045501	Gary Meyer	12352
42354624	2	45078240	Amy Janan Johnson	13856
42354624	3	54093097	Charles Atkin	10065
42354624	4	12985458	Patricia Smith	10065
42354625	0	28802841	Pamela Shockley-Zalabak	16725
42354626	0	54093097	Charles Atkin	0
42354626	1	24787268	Sandi Smith	0
42354626	2	42535401	Anthony Roberto	0
42354626	3	45078205	Thomas Fediuk	0
42354626	4	52984291	Thomas Wagner	0
42354627	0	42531047	Timothy L. Sellnow	13189
42354627	1	53425627	Matthew W. Seeger	18947
42354627	2	28587170	Robert R. Ulmer	16588
42354628	0	47699624	David Williams	0
42354628	1	237524	Bolanle Olaniran	0
42354629	0	55221450	Michael Slater	6368
42354630	0	45114889	Leslie Snyder	0
42354630	1	42470726	Beth Le Poire	661
42354631	0	23584894	Jane Brown	719
42354632	0	17931690	Everett Rogers	3939
42354633	0	42143078	Zena Biocca	16729
42354633	1	256613	Frank Biocca	16729
42354634	0	46313289	James Dearing	10065
42354634	1	42030020	Sam Larson	0
42354635	0	18249688	Gary Kreps	0
42354635	1	22992559	K. Viswanath	0
42354635	2	23748798	Linda Harris	0
42354636	0	42252920	Michael L. Hecht	0
42354636	1	21475156	Roxanne Parrott	0
42354637	0	27652092	Nancy Grant Harrington	17118
42354638	0	56994655	James Applegate	0
42354639	0	36916445	David Buller	0
42354640	0	42716048	Dawn O. Braithwaite	0
42354640	1	41986278	Nancy J. Eckstein	0
42354641	0	28803889	Patrice M. Buzzanell	14369
42354641	1	45205687	Lynn H. Turner	13470
42354642	0	49125962	Mark G. Frank	0
42354642	1	34088965	Thomas Hugh Feeley	0
42354643	0	45079650	Mary B. McPherson	6625
42354643	1	42238359	Patricia Kearney	6625
42354643	2	35316625	Timothy G. Plax	6625
42354644	0	45078291	Heather M. Zoller	0
42354645	0	42349051	J. Kevin Barge	0
42354645	1	2867830	William E. Loges	0
42354646	0	23939055	Katherine A. McComas	0
42354647	0	45079651	Laura L. Ellingson	0
42354648	0	45079573	Wendy S. Zabava Ford	0
42354649	0	3851188	Marya L. Doerfel	0
42354649	1	42417223	Pamela S. Marsh	0
42354650	0	54017162	Susan Tyler Eastman	0
42354650	1	45078200	Gregory D. Newton	0
42354650	2	18174436	Paul D. Bolls	0
42354651	0	42349083	Amy M. Bippus	0
42354651	1	42238359	Patricia Kearney	0
42354651	2	35316625	Timothy G. Plax	0
42354651	3	43657014	Catherine F. Brooks	0
42354652	0	45079653	Sandra French	0
42354653	0	45079654	Xiaomei Cai	0
42354653	1	24875934	Walter Gantz	0
42354653	2	7659467	Nancy Schwartz	0
42354653	3	45079655	Xinye Wang	0
42354654	0	45079656	Jack Richman	0
42354654	1	54141731	Lawrence Rosenfeld	0
42354654	2	47174798	Steven May	0
42354655	0	41828022	Annette Torres	0
42354655	1	42109882	Denise Derkacs	0
42354655	2	54728487	Mary Meares	0
42354655	3	52787774	John Oetzel	0
42354655	4	45079660	Tamar Ginossar	0
42354656	0	22864046	Michelle E. Riedlinger	0
42354656	1	37851649	Cindy Gallois	0
42354656	2	56373868	Susan Mckay	0
42354656	3	28128845	Jeffery Pittam	0
42354657	0	23527645	Sarah Tracy	0
42354658	0	6255841	Diane Martin	0
42354659	0	45079662	Guest editors Angela Trethewey	0
42354659	1	42363247	Karen Ashcraft	0
42354660	0	45078263	Lynn Harter	0
42354661	0	54341442	Leslie Baxter	0
42354661	1	48538055	Randy Hirokawa	0
42354661	2	52703723	John Lowe	0
42354661	3	44452472	Peter Nathan	0
42354661	4	23578621	Liz Pearce	0
42354662	0	45079665	Kristen Lucas	0
42354662	1	28803889	Patrice M. Buzzanell	0
42354663	0	28184786	Debbie Dougherty	0
42354663	1	41888896	Mary Jeanette Smythe	0
42354664	0	45079615	Joshua Compton	0
42354664	1	56543283	Michael Pfau	0
42354665	0	28803889	Patrice M. Buzzanell	0
42354665	1	25802066	Meina Liu	0
42354666	0	34238532	Clifton Scott	0
42354666	1	50417313	Karen Kroman Myers	0
42354667	0	45079580	Paul Turman	0
42354668	0	54017162	Susan Tyler Eastman	0
42354668	1	7659467	Nancy Schwartz	0
42354668	2	45079654	Xiaomei Cai	0
42354669	0	50487263	Michael Kramer	0
42354670	0	25924173	Julie Apker	0
42354670	1	6023598	Kathleen Propp	0
42354670	2	45079573	Wendy S. Zabava Ford	0
42354671	0	28184786	Debbie S. Dougherty	12689
42354671	1	53779603	Michael W. Kramer	12689
42354672	0	11015432	Ann Hamilton	4924
42354673	0	35589994	Ascan F. Koerner	17249
42354674	0	5774464	Craig R. Scott	18561
42354675	0	47565203	Betsy Wackernagel Bach	17275
42354676	0	42565586	Kristine L. Fitch	17062
42354677	0	28184786	Debbie S. Dougherty	12689
42354677	1	53779603	Michael W. Kramer	12689
42354678	0	53070480	Brent D. Ruben	14761
42354679	0	45078263	Lynn M. Harter	13718
42354679	1	51549936	Charlene Berquist	0
42354679	2	41811104	B. Scott Titsworth	0
42354679	3	41813255	David Novak	0
42354679	4	45078267	Tod Brokaw	0
42354680	0	42490302	Michael Robert Dennis	1547
42354680	1	42508011	Austin S. Babrow	0
42354681	0	24044871	Henry N. Young	19084
42354681	1	45077510	Rebecca J. Welch Cline	0
42354682	0	45078263	Lynn M. Harter	13718
42354682	1	47703475	Jennifer A. Scott	0
42354682	2	41813255	David R. Novak	0
42354682	3	45166243	Mark Leeman	0
42354682	4	50038797	Jerimiah F. Morris	0
42354683	0	42716048	Dawn O. Braithwaite	3663
42354683	1	54341442	Leslie A. Baxter	0
42354684	0	45078270	Gerald L. Pepper	17251
42354684	1	45078271	Gregory S. Larson	0
42354685	0	45078272	David M. Ryfe	12932
42354686	0	45078273	Karyn Ogata Jones	6253
42354686	1	45344061	Bryan E. Denham	0
42354686	2	43148864	Jeffrey K. Springston	0
42354687	0	34528664	Theodore Zorn	0
42354687	1	27305297	Juliet Roper	0
42354687	2	45079590	Kirsten Broadfoot	0
42354687	3	23671845	C. Kay Weaver	0
42354688	0	50487263	Michael Kramer	0
42354689	0	47371006	Mary Ann Renz	0
42354690	0	20042810	Scott W. Campbell	17233
42354690	1	5750636	Michael J. Kelley	9876
42354691	0	45079591	Steven Venette	0
42354692	0	42263157	Robert Heath	0
42354693	0	53134952	Barbara Reynolds	0
42354694	0	28837726	David Ropeik	0
42354695	0	44990715	Peter Sandman	0
42354696	0	56288467	Amy O'Connor	0
42354697	0	28416126	William Benoit	0
42354698	0	28831426	Vickie Cox Edmondson	0
42354699	0	45079595	Melissa Bigam Stahley	0
42354699	1	53324210	Josh Boyd	0
42354700	0	45079596	Tim Grice	0
42354700	1	37851649	Cynthia Gallois	0
42354700	2	18184929	Elizabeth Jones	0
42354700	3	23596482	Neil Paulsen	0
42354700	4	54035033	Victor Callan	0
42354701	0	45079598	Matthew Thatcher	0
42354702	0	45079599	Johny Garner	0
42354703	0	45079600	Spoma Jovanovic	0
42354703	1	51984964	Roy Wood	0
42354704	0	45296111	Dennis Gouran	0
42354704	1	53425627	Matthew Seeger	0
42354705	0	34297314	Robert Littlefield	0
42354705	1	45079603	Andrea Quenette	0
42354706	0	34313859	George Daniels	0
42354706	1	44519471	Ginger Miller Loggins	0
42354707	0	35719290	Damion Waymer	0
42354707	1	42263157	Robert Heath	0
42354708	0	45078479	Marsha Vanderford	0
42354708	1	45079605	Teresa Nastoff	0
42354708	2	45079606	Jana Telfer	0
42354708	3	45079607	Sandra Bonzo	0
42354709	0	45078350	Timothy Gibson	0
42354710	0	43835812	Elizabeth Gill	0
42354710	1	42508011	Austin Babrow	0
42354711	0	45079609	Juliann Scholl	0
42354712	0	53250269	Sandra Petronio	0
42354713	0	53250269	Sandra Petronio	0
42354714	0	53372509	Katherine I. Miller	0
42354715	0	45078122	Jennifer A. H. Becker	0
42354715	1	42539316	H. Dan O'Hair	0
42354716	0	45079610	Rebecca Gill	0
42354716	1	52288790	Shiv Ganesh	0
42354717	0	45079611	Rachel Anderson Droogsma	0
42354718	0	42615312	Jacob Shamir	0
42354719	0	42252920	Michael Hecht	0
42354719	1	42557283	Michelle Miller-Day	0
42354720	0	35603664	Joe Downing	0
42354721	0	45079612	Alexander Lyon	0
42354722	0	42731268	Stephen Perry	0
42354723	0	42231736	Karen Tracy	0
42354724	0	21475156	Roxanne Parrott	0
42354725	0	42716048	Dawn Braithwaite	0
42354725	1	42613142	Paige Toller	0
42354725	2	45079613	Karen Daas	0
42354725	3	54689137	Wesley Durham	0
42354725	4	47780793	Adam Jones	0
42354726	0	34088965	Thomas Hugh Feeley	0
42354726	1	53062506	Jennie Hwang	0
42354726	2	204578	George Barnett	0
42354727	0	45079614	Carolyn Prentice	0
42354728	0	44476147	Katherine Miller	0
42354728	1	45078278	Joy Koesten	0
42354729	0	45079615	Josh Compton	0
42354729	1	56543283	Michael Pfau	0
42354730	0	23460990	Howard Giles	0
42354731	0	56753717	David Dickson	0
42354731	1	21335050	Owen Hargie	0
